number,available_bikes,available_bikes_stands,last_update
117,3,37,"2021-03-19 17:51:18"
105,6,30,"2021-03-19 17:51:17"
24,9,11,"2021-03-19 17:51:16"
25,10,20,"2021-03-19 17:51:09"
17,13,7,"2021-03-19 17:51:04"
115,19,11,"2021-03-19 17:50:55"
32,16,14,"2021-03-19 17:50:53"
48,8,32,"2021-03-19 17:50:52"
97,22,18,"2021-03-19 17:50:51"
36,6,34,"2021-03-19 17:50:41"
88,12,18,"2021-03-19 17:50:38"
27,8,12,"2021-03-19 17:50:34"
61,13,12,"2021-03-19 17:50:26"
59,7,13,"2021-03-19 17:50:12"
75,9,31,"2021-03-19 17:50:11"
103,9,31,"2021-03-19 17:50:05"
26,17,3,"2021-03-19 17:50:02"
99,8,22,"2021-03-19 17:49:59"
58,13,27,"2021-03-19 17:49:59"
110,14,26,"2021-03-19 17:49:56"
90,15,25,"2021-03-19 17:49:55"
40,16,5,"2021-03-19 17:49:54"
69,14,26,"2021-03-19 17:49:48"
19,7,23,"2021-03-19 17:49:45"
50,6,34,"2021-03-19 17:49:25"
73,5,25,"2021-03-19 17:49:18"
63,15,20,"2021-03-19 17:49:14"
29,12,17,"2021-03-19 17:49:12"
71,16,24,"2021-03-19 17:48:59"
84,10,20,"2021-03-19 17:48:58"
31,16,4,"2021-03-19 17:48:55"
41,11,9,"2021-03-19 17:48:49"
80,10,30,"2021-03-19 17:48:49"
111,2,38,"2021-03-19 17:48:49"
107,4,36,"2021-03-19 17:48:45"
55,8,28,"2021-03-19 17:48:34"
53,17,23,"2021-03-19 17:48:31"
116,14,16,"2021-03-19 17:48:30"
92,27,13,"2021-03-19 17:48:19"
42,13,17,"2021-03-19 17:47:59"
94,2,38,"2021-03-19 17:47:56"
8,0,30,"2021-03-19 17:47:44"
72,16,15,"2021-03-19 17:47:39"
16,4,16,"2021-03-19 17:47:38"
54,7,26,"2021-03-19 17:47:35"
83,15,25,"2021-03-19 17:47:27"
19,6,24,"2021-03-19 17:47:23"
31,16,4,"2021-03-19 17:47:19"
65,5,35,"2021-03-19 17:47:09"
52,16,16,"2021-03-19 17:47:02"
104,8,32,"2021-03-19 17:46:59"
107,5,35,"2021-03-19 17:46:54"
69,10,30,"2021-03-19 17:46:53"
28,14,16,"2021-03-19 17:46:49"
21,2,28,"2021-03-19 17:46:37"
98,5,35,"2021-03-19 17:46:37"
38,16,24,"2021-03-19 17:46:32"
68,24,16,"2021-03-19 17:46:31"
108,13,27,"2021-03-19 17:46:31"
45,5,25,"2021-03-19 17:46:29"
30,6,14,"2021-03-19 17:46:23"
34,19,11,"2021-03-19 17:46:16"
82,4,18,"2021-03-19 17:46:08"
112,14,16,"2021-03-19 17:45:59"
114,4,36,"2021-03-19 17:45:52"
95,19,21,"2021-03-19 17:45:52"
64,10,30,"2021-03-19 17:45:50"
6,10,10,"2021-03-19 17:45:45"
56,7,33,"2021-03-19 17:45:43"
100,25,0,"2021-03-19 17:45:37"
66,24,16,"2021-03-19 17:45:35"
32,15,15,"2021-03-19 17:45:35"
7,15,14,"2021-03-19 17:45:31"
86,17,21,"2021-03-19 17:45:28"
11,9,21,"2021-03-19 17:45:22"
18,11,19,"2021-03-19 17:45:22"
48,9,31,"2021-03-19 17:45:17"
13,5,25,"2021-03-19 17:45:08"
92,26,14,"2021-03-19 17:45:02"
57,3,20,"2021-03-19 17:44:55"
33,20,3,"2021-03-19 17:44:55"
109,4,25,"2021-03-19 17:44:44"
5,13,27,"2021-03-19 17:44:37"
80,11,29,"2021-03-19 17:44:36"
79,7,20,"2021-03-19 17:44:33"
88,13,17,"2021-03-19 17:44:31"
78,11,29,"2021-03-19 17:44:20"
42,12,18,"2021-03-19 17:44:18"
77,7,22,"2021-03-19 17:44:11"
44,17,13,"2021-03-19 17:44:01"
111,1,39,"2021-03-19 17:44:00"
37,12,18,"2021-03-19 17:43:59"
93,12,28,"2021-03-19 17:43:58"
2,5,15,"2021-03-19 17:43:57"
71,15,25,"2021-03-19 17:43:57"
62,4,36,"2021-03-19 17:43:54"
76,19,19,"2021-03-19 17:43:54"
49,4,36,"2021-03-19 17:43:50"
12,1,19,"2021-03-19 17:43:48"
22,4,16,"2021-03-19 17:43:47"
113,9,31,"2021-03-19 17:43:45"
39,0,20,"2021-03-19 17:43:40"
96,9,21,"2021-03-19 17:43:37"
106,21,19,"2021-03-19 17:43:27"
47,6,34,"2021-03-19 17:43:27"
117,0,40,"2021-03-19 17:43:18"
74,0,30,"2021-03-19 17:43:13"
101,12,18,"2021-03-19 17:43:03"
24,10,10,"2021-03-19 17:42:55"
29,11,18,"2021-03-19 17:42:50"
90,14,26,"2021-03-19 17:42:41"
42,13,17,"2021-03-19 17:42:33"
102,13,27,"2021-03-19 17:42:28"
5,15,25,"2021-03-19 17:42:26"
43,6,24,"2021-03-19 17:42:18"
32,14,16,"2021-03-19 17:42:17"
107,6,34,"2021-03-19 17:42:17"
78,11,29,"2021-03-19 17:42:15"
85,7,28,"2021-03-19 17:42:15"
34,16,14,"2021-03-19 17:42:14"
33,21,2,"2021-03-19 17:42:04"
76,20,18,"2021-03-19 17:42:03"
92,24,16,"2021-03-19 17:42:00"
112,12,18,"2021-03-19 17:41:55"
51,6,34,"2021-03-19 17:41:49"
67,3,37,"2021-03-19 17:41:47"
10,10,6,"2021-03-19 17:41:40"
23,15,15,"2021-03-19 17:41:33"
9,12,12,"2021-03-19 17:41:32"
24,11,9,"2021-03-19 17:41:29"
15,13,3,"2021-03-19 17:41:27"
106,20,20,"2021-03-19 17:41:14"
80,12,28,"2021-03-19 17:41:13"
44,18,12,"2021-03-19 17:41:11"
83,14,26,"2021-03-19 17:41:10"
39,1,19,"2021-03-19 17:41:05"
86,17,21,"2021-03-19 17:41:00"
58,14,26,"2021-03-19 17:40:59"
17,13,7,"2021-03-19 17:40:58"
105,7,29,"2021-03-19 17:40:54"
114,6,34,"2021-03-19 17:40:52"
69,11,29,"2021-03-19 17:40:50"
108,12,28,"2021-03-19 17:40:36"
29,12,17,"2021-03-19 17:40:35"
36,6,34,"2021-03-19 17:40:35"
3,1,19,"2021-03-19 17:40:30"
27,8,12,"2021-03-19 17:40:27"
97,21,19,"2021-03-19 17:40:21"
61,13,12,"2021-03-19 17:40:20"
57,2,21,"2021-03-19 17:40:19"
59,7,13,"2021-03-19 17:40:06"
91,21,9,"2021-03-19 17:40:06"
75,9,31,"2021-03-19 17:40:06"
103,9,31,"2021-03-19 17:39:59"
25,9,21,"2021-03-19 17:39:56"
26,17,3,"2021-03-19 17:39:56"
99,8,22,"2021-03-19 17:39:53"
115,16,14,"2021-03-19 17:39:52"
110,14,26,"2021-03-19 17:39:51"
40,16,5,"2021-03-19 17:39:48"
8,1,29,"2021-03-19 17:39:47"
50,6,34,"2021-03-19 17:39:19"
65,5,35,"2021-03-19 17:39:16"
64,11,29,"2021-03-19 17:39:13"
73,5,25,"2021-03-19 17:39:12"
63,15,20,"2021-03-19 17:39:08"
6,11,9,"2021-03-19 17:38:55"
84,10,20,"2021-03-19 17:38:52"
68,25,15,"2021-03-19 17:38:48"
41,11,9,"2021-03-19 17:38:43"
55,8,28,"2021-03-19 17:38:29"
53,17,23,"2021-03-19 17:38:25"
116,14,16,"2021-03-19 17:38:24"
89,14,26,"2021-03-19 17:38:23"
87,11,27,"2021-03-19 17:38:19"
71,14,26,"2021-03-19 17:38:18"
117,1,39,"2021-03-19 17:38:13"
31,14,6,"2021-03-19 17:38:07"
94,2,38,"2021-03-19 17:37:51"
4,7,13,"2021-03-19 17:37:46"
74,1,29,"2021-03-19 17:37:37"
72,16,15,"2021-03-19 17:37:33"
16,4,16,"2021-03-19 17:37:33"
9,11,13,"2021-03-19 17:37:30"
54,7,26,"2021-03-19 17:37:29"
27,10,10,"2021-03-19 17:37:24"
105,10,26,"2021-03-19 17:37:24"
57,1,22,"2021-03-19 17:37:19"
24,12,8,"2021-03-19 17:37:17"
5,17,23,"2021-03-19 17:37:15"
69,10,30,"2021-03-19 17:37:13"
23,16,14,"2021-03-19 17:37:11"
52,16,16,"2021-03-19 17:36:56"
104,8,32,"2021-03-19 17:36:53"
28,14,16,"2021-03-19 17:36:43"
10,8,8,"2021-03-19 17:36:39"
36,8,32,"2021-03-19 17:36:38"
21,2,28,"2021-03-19 17:36:31"
38,16,24,"2021-03-19 17:36:26"
45,5,25,"2021-03-19 17:36:23"
71,15,25,"2021-03-19 17:36:21"
61,4,21,"2021-03-19 17:36:19"
30,6,14,"2021-03-19 17:36:16"
66,23,17,"2021-03-19 17:36:04"
82,4,18,"2021-03-19 17:36:02"
86,15,23,"2021-03-19 17:36:01"
91,22,8,"2021-03-19 17:35:59"
51,5,35,"2021-03-19 17:35:50"
95,19,21,"2021-03-19 17:35:46"
58,15,25,"2021-03-19 17:35:41"
18,10,20,"2021-03-19 17:35:31"
102,11,29,"2021-03-19 17:35:31"
100,25,0,"2021-03-19 17:35:31"
6,12,8,"2021-03-19 17:35:29"
92,23,17,"2021-03-19 17:35:27"
7,15,14,"2021-03-19 17:35:24"
11,9,21,"2021-03-19 17:35:15"
56,10,30,"2021-03-19 17:35:10"
13,5,25,"2021-03-19 17:35:03"
8,0,30,"2021-03-19 17:34:54"
79,7,20,"2021-03-19 17:34:27"
88,13,17,"2021-03-19 17:34:25"
39,4,16,"2021-03-19 17:34:18"
97,17,23,"2021-03-19 17:34:12"
83,15,25,"2021-03-19 17:33:59"
111,1,39,"2021-03-19 17:33:54"
19,6,24,"2021-03-19 17:33:54"
37,12,18,"2021-03-19 17:33:53"
93,12,28,"2021-03-19 17:33:52"
2,5,15,"2021-03-19 17:33:51"
62,4,36,"2021-03-19 17:33:48"
49,4,36,"2021-03-19 17:33:43"
109,5,24,"2021-03-19 17:33:43"
12,1,19,"2021-03-19 17:33:42"
22,4,16,"2021-03-19 17:33:41"
48,8,32,"2021-03-19 17:33:41"
113,9,31,"2021-03-19 17:33:39"
90,13,27,"2021-03-19 17:33:36"
98,6,34,"2021-03-19 17:33:35"
96,9,21,"2021-03-19 17:33:30"
77,9,20,"2021-03-19 17:33:21"
47,6,34,"2021-03-19 17:33:21"
80,11,29,"2021-03-19 17:33:19"
64,12,28,"2021-03-19 17:33:11"
89,13,27,"2021-03-19 17:33:09"
78,13,27,"2021-03-19 17:33:07"
101,12,18,"2021-03-19 17:32:57"
110,13,27,"2021-03-19 17:32:48"
8,1,29,"2021-03-19 17:32:39"
116,13,17,"2021-03-19 17:32:35"
92,22,18,"2021-03-19 17:32:35"
65,4,36,"2021-03-19 17:32:32"
95,16,24,"2021-03-19 17:32:26"
9,11,13,"2021-03-19 17:32:26"
66,25,15,"2021-03-19 17:32:22"
50,6,34,"2021-03-19 17:32:22"
6,12,8,"2021-03-19 17:32:12"
107,6,34,"2021-03-19 17:32:11"
32,14,16,"2021-03-19 17:32:11"
67,4,36,"2021-03-19 17:32:11"
85,7,28,"2021-03-19 17:32:09"
76,20,18,"2021-03-19 17:32:03"
38,17,23,"2021-03-19 17:32:02"
74,0,30,"2021-03-19 17:32:01"
68,24,16,"2021-03-19 17:31:58"
108,12,28,"2021-03-19 17:31:50"
112,12,18,"2021-03-19 17:31:49"
49,2,38,"2021-03-19 17:31:48"
75,8,32,"2021-03-19 17:31:45"
90,12,28,"2021-03-19 17:31:39"
111,2,38,"2021-03-19 17:31:37"
10,8,8,"2021-03-19 17:31:35"
19,7,23,"2021-03-19 17:31:34"
26,16,4,"2021-03-19 17:31:31"
33,20,3,"2021-03-19 17:31:28"
15,13,3,"2021-03-19 17:31:21"
64,11,29,"2021-03-19 17:31:15"
105,13,23,"2021-03-19 17:31:13"
106,20,20,"2021-03-19 17:31:08"
83,16,24,"2021-03-19 17:31:04"
77,8,21,"2021-03-19 17:31:00"
43,5,25,"2021-03-19 17:30:58"
17,13,7,"2021-03-19 17:30:52"
24,13,7,"2021-03-19 17:30:33"
29,12,17,"2021-03-19 17:30:29"
3,1,19,"2021-03-19 17:30:25"
31,14,6,"2021-03-19 17:30:24"
34,16,14,"2021-03-19 17:30:22"
30,7,13,"2021-03-19 17:30:13"
21,3,27,"2021-03-19 17:30:02"
80,12,28,"2021-03-19 17:30:01"
59,7,13,"2021-03-19 17:30:00"
84,11,19,"2021-03-19 17:29:59"
103,9,31,"2021-03-19 17:29:53"
25,9,21,"2021-03-19 17:29:50"
99,8,22,"2021-03-19 17:29:47"
7,16,13,"2021-03-19 17:29:47"
115,16,14,"2021-03-19 17:29:46"
27,12,8,"2021-03-19 17:29:41"
40,16,5,"2021-03-19 17:29:41"
102,10,30,"2021-03-19 17:29:29"
114,5,35,"2021-03-19 17:29:27"
41,10,10,"2021-03-19 17:29:22"
42,14,16,"2021-03-19 17:29:14"
87,10,28,"2021-03-19 17:29:10"
113,10,30,"2021-03-19 17:29:09"
73,5,25,"2021-03-19 17:29:05"
97,16,24,"2021-03-19 17:29:05"
63,15,20,"2021-03-19 17:29:02"
69,9,31,"2021-03-19 17:28:48"
98,7,33,"2021-03-19 17:28:41"
54,9,24,"2021-03-19 17:28:38"
55,8,28,"2021-03-19 17:28:22"
53,17,23,"2021-03-19 17:28:19"
117,1,39,"2021-03-19 17:28:08"
94,2,38,"2021-03-19 17:27:45"
4,7,13,"2021-03-19 17:27:40"
50,7,33,"2021-03-19 17:27:38"
44,19,11,"2021-03-19 17:27:36"
66,24,16,"2021-03-19 17:27:24"
78,12,28,"2021-03-19 17:27:21"
59,6,14,"2021-03-19 17:27:20"
34,18,12,"2021-03-19 17:27:16"
57,1,22,"2021-03-19 17:27:13"
33,20,3,"2021-03-19 17:27:09"
90,10,30,"2021-03-19 17:27:05"
23,16,14,"2021-03-19 17:27:05"
69,10,30,"2021-03-19 17:27:05"
43,5,25,"2021-03-19 17:27:04"
104,8,32,"2021-03-19 17:26:47"
28,14,16,"2021-03-19 17:26:37"
52,16,16,"2021-03-19 17:26:36"
8,2,28,"2021-03-19 17:26:32"
45,5,25,"2021-03-19 17:26:17"
42,13,17,"2021-03-19 17:26:17"
71,15,25,"2021-03-19 17:26:15"
3,0,20,"2021-03-19 17:26:04"
56,13,27,"2021-03-19 17:26:00"
87,11,27,"2021-03-19 17:25:59"
82,4,18,"2021-03-19 17:25:57"
49,4,36,"2021-03-19 17:25:56"
91,22,8,"2021-03-19 17:25:52"
51,5,35,"2021-03-19 17:25:44"
100,25,0,"2021-03-19 17:25:25"
18,10,20,"2021-03-19 17:25:25"
75,10,30,"2021-03-19 17:25:22"
89,14,26,"2021-03-19 17:25:17"
11,9,21,"2021-03-19 17:25:09"
83,16,24,"2021-03-19 17:25:03"
86,14,24,"2021-03-19 17:24:57"
13,5,25,"2021-03-19 17:24:57"
63,14,21,"2021-03-19 17:24:54"
36,9,31,"2021-03-19 17:24:53"
6,13,7,"2021-03-19 17:24:52"
61,3,22,"2021-03-19 17:24:41"
116,12,18,"2021-03-19 17:24:40"
48,7,33,"2021-03-19 17:24:36"
58,15,25,"2021-03-19 17:24:32"
72,15,16,"2021-03-19 17:24:29"
79,7,20,"2021-03-19 17:24:20"
88,13,17,"2021-03-19 17:24:18"
39,4,16,"2021-03-19 17:24:12"
31,19,1,"2021-03-19 17:23:57"
37,12,18,"2021-03-19 17:23:47"
41,11,9,"2021-03-19 17:23:47"
2,5,15,"2021-03-19 17:23:45"
93,12,28,"2021-03-19 17:23:45"
62,4,36,"2021-03-19 17:23:42"
68,22,18,"2021-03-19 17:23:39"
109,5,24,"2021-03-19 17:23:37"
12,1,19,"2021-03-19 17:23:36"
22,4,16,"2021-03-19 17:23:35"
115,16,14,"2021-03-19 17:23:26"
96,9,21,"2021-03-19 17:23:24"
16,5,15,"2021-03-19 17:23:22"
27,12,8,"2021-03-19 17:23:17"
47,6,34,"2021-03-19 17:23:15"
21,5,25,"2021-03-19 17:23:10"
24,12,8,"2021-03-19 17:23:08"
5,20,20,"2021-03-19 17:23:04"
77,9,20,"2021-03-19 17:23:01"
101,12,18,"2021-03-19 17:22:51"
110,13,27,"2021-03-19 17:22:42"
5,21,19,"2021-03-19 17:22:35"
79,8,19,"2021-03-19 17:22:32"
82,5,17,"2021-03-19 17:22:27"
65,4,36,"2021-03-19 17:22:26"
33,21,2,"2021-03-19 17:22:21"
75,9,31,"2021-03-19 17:22:17"
97,15,25,"2021-03-19 17:22:13"
95,14,26,"2021-03-19 17:22:05"
67,4,36,"2021-03-19 17:22:05"
32,14,16,"2021-03-19 17:22:05"
107,6,34,"2021-03-19 17:22:05"
85,7,28,"2021-03-19 17:22:03"
76,20,18,"2021-03-19 17:21:56"
38,17,23,"2021-03-19 17:21:55"
113,11,29,"2021-03-19 17:21:53"
44,18,12,"2021-03-19 17:21:45"
108,12,28,"2021-03-19 17:21:44"
112,12,18,"2021-03-19 17:21:43"
74,0,30,"2021-03-19 17:21:43"
58,14,26,"2021-03-19 17:21:37"
111,2,38,"2021-03-19 17:21:31"
22,4,16,"2021-03-19 17:21:29"
19,7,23,"2021-03-19 17:21:28"
26,16,4,"2021-03-19 17:21:25"
78,10,30,"2021-03-19 17:21:16"
86,12,26,"2021-03-19 17:21:15"
15,13,3,"2021-03-19 17:21:14"
68,21,19,"2021-03-19 17:21:13"
64,11,29,"2021-03-19 17:21:09"
54,8,25,"2021-03-19 17:21:07"
105,13,23,"2021-03-19 17:21:07"
10,7,9,"2021-03-19 17:20:55"
31,18,2,"2021-03-19 17:20:50"
17,13,7,"2021-03-19 17:20:46"
73,4,26,"2021-03-19 17:20:43"
89,15,25,"2021-03-19 17:20:42"
84,10,20,"2021-03-19 17:20:32"
48,8,32,"2021-03-19 17:20:32"
9,10,14,"2021-03-19 17:20:23"
56,14,26,"2021-03-19 17:20:20"
30,7,13,"2021-03-19 17:20:07"
61,4,21,"2021-03-19 17:20:06"
49,5,35,"2021-03-19 17:20:00"
80,12,28,"2021-03-19 17:19:55"
34,19,11,"2021-03-19 17:19:53"
103,9,31,"2021-03-19 17:19:46"
23,14,16,"2021-03-19 17:19:45"
25,9,21,"2021-03-19 17:19:43"
39,5,15,"2021-03-19 17:19:43"
99,8,22,"2021-03-19 17:19:41"
7,16,13,"2021-03-19 17:19:41"
92,21,19,"2021-03-19 17:19:38"
40,16,5,"2021-03-19 17:19:35"
8,2,28,"2021-03-19 17:19:28"
72,14,17,"2021-03-19 17:19:23"
114,5,35,"2021-03-19 17:19:21"
24,11,9,"2021-03-19 17:19:11"
102,11,29,"2021-03-19 17:19:03"
52,16,16,"2021-03-19 17:18:58"
29,13,16,"2021-03-19 17:18:56"
106,19,21,"2021-03-19 17:18:47"
42,15,15,"2021-03-19 17:18:47"
98,7,33,"2021-03-19 17:18:35"
83,15,25,"2021-03-19 17:18:30"
55,8,28,"2021-03-19 17:18:16"
53,17,23,"2021-03-19 17:18:14"
71,16,24,"2021-03-19 17:18:06"
117,1,39,"2021-03-19 17:18:01"
88,12,18,"2021-03-19 17:17:55"
99,9,21,"2021-03-19 17:17:39"
94,2,38,"2021-03-19 17:17:39"
41,12,8,"2021-03-19 17:17:36"
4,7,13,"2021-03-19 17:17:34"
50,7,33,"2021-03-19 17:17:31"
5,20,20,"2021-03-19 17:17:25"
43,5,25,"2021-03-19 17:17:24"
31,19,1,"2021-03-19 17:17:19"
59,6,14,"2021-03-19 17:17:14"
69,10,30,"2021-03-19 17:16:59"
65,3,37,"2021-03-19 17:16:51"
91,21,9,"2021-03-19 17:16:49"
73,3,27,"2021-03-19 17:16:48"
37,11,19,"2021-03-19 17:16:43"
29,15,14,"2021-03-19 17:16:41"
104,8,32,"2021-03-19 17:16:40"
112,11,19,"2021-03-19 17:16:36"
88,11,19,"2021-03-19 17:16:34"
115,17,13,"2021-03-19 17:16:33"
3,0,20,"2021-03-19 17:16:31"
58,14,26,"2021-03-19 17:16:30"
27,13,7,"2021-03-19 17:16:24"
95,15,25,"2021-03-19 17:16:19"
90,10,30,"2021-03-19 17:16:17"
116,13,17,"2021-03-19 17:16:14"
45,5,25,"2021-03-19 17:16:12"
34,20,10,"2021-03-19 17:16:11"
10,8,8,"2021-03-19 17:16:09"
92,20,20,"2021-03-19 17:15:58"
87,11,27,"2021-03-19 17:15:53"
33,20,3,"2021-03-19 17:15:53"
19,3,27,"2021-03-19 17:15:52"
97,14,26,"2021-03-19 17:15:48"
51,5,35,"2021-03-19 17:15:38"
25,10,20,"2021-03-19 17:15:30"
100,25,0,"2021-03-19 17:15:19"
9,12,12,"2021-03-19 17:15:11"
22,4,16,"2021-03-19 17:15:07"
11,9,21,"2021-03-19 17:15:03"
13,5,25,"2021-03-19 17:14:50"
36,9,31,"2021-03-19 17:14:47"
6,13,7,"2021-03-19 17:14:45"
44,20,10,"2021-03-19 17:14:35"
49,6,34,"2021-03-19 17:14:31"
68,20,20,"2021-03-19 17:14:25"
24,10,10,"2021-03-19 17:14:23"
18,11,19,"2021-03-19 17:14:17"
66,24,16,"2021-03-19 17:14:17"
101,13,17,"2021-03-19 17:14:11"
67,4,36,"2021-03-19 17:14:03"
63,15,20,"2021-03-19 17:13:44"
93,12,28,"2021-03-19 17:13:40"
28,14,16,"2021-03-19 17:13:38"
42,13,17,"2021-03-19 17:13:38"
2,5,15,"2021-03-19 17:13:38"
62,4,36,"2021-03-19 17:13:36"
53,16,24,"2021-03-19 17:13:32"
109,5,24,"2021-03-19 17:13:30"
12,1,19,"2021-03-19 17:13:30"
40,15,6,"2021-03-19 17:13:23"
96,9,21,"2021-03-19 17:13:18"
16,5,15,"2021-03-19 17:13:16"
117,0,40,"2021-03-19 17:13:14"
57,2,21,"2021-03-19 17:13:13"
47,6,34,"2021-03-19 17:13:08"
21,5,25,"2021-03-19 17:13:04"
86,12,26,"2021-03-19 17:12:56"
77,9,20,"2021-03-19 17:12:55"
32,13,17,"2021-03-19 17:12:55"
110,13,27,"2021-03-19 17:12:36"
82,5,17,"2021-03-19 17:12:21"
59,7,13,"2021-03-19 17:12:21"
84,13,17,"2021-03-19 17:12:19"
86,11,27,"2021-03-19 17:12:16"
75,9,31,"2021-03-19 17:12:11"
65,4,36,"2021-03-19 17:12:10"
52,14,18,"2021-03-19 17:12:07"
85,7,28,"2021-03-19 17:11:57"
19,4,26,"2021-03-19 17:11:55"
76,20,18,"2021-03-19 17:11:50"
38,17,23,"2021-03-19 17:11:49"
114,6,34,"2021-03-19 17:11:49"
17,11,9,"2021-03-19 17:11:48"
113,11,29,"2021-03-19 17:11:47"
8,3,27,"2021-03-19 17:11:46"
108,12,28,"2021-03-19 17:11:38"
18,13,17,"2021-03-19 17:11:35"
24,9,11,"2021-03-19 17:11:32"
111,2,38,"2021-03-19 17:11:24"
92,21,19,"2021-03-19 17:11:20"
33,17,6,"2021-03-19 17:11:15"
62,5,35,"2021-03-19 17:11:13"
15,13,3,"2021-03-19 17:11:08"
107,7,33,"2021-03-19 17:11:04"
49,5,35,"2021-03-19 17:11:01"
78,9,31,"2021-03-19 17:11:01"
54,8,25,"2021-03-19 17:11:00"
34,19,11,"2021-03-19 17:10:52"
39,6,14,"2021-03-19 17:10:49"
99,9,21,"2021-03-19 17:10:47"
32,12,18,"2021-03-19 17:10:37"
89,15,25,"2021-03-19 17:10:36"
77,10,19,"2021-03-19 17:10:33"
2,6,14,"2021-03-19 17:10:26"
48,8,32,"2021-03-19 17:10:26"
95,13,27,"2021-03-19 17:10:15"
97,13,27,"2021-03-19 17:10:12"
16,6,14,"2021-03-19 17:10:08"
31,20,0,"2021-03-19 17:10:02"
61,4,21,"2021-03-19 17:10:00"
74,1,29,"2021-03-19 17:09:57"
37,13,17,"2021-03-19 17:09:57"
10,9,7,"2021-03-19 17:09:50"
80,12,28,"2021-03-19 17:09:48"
29,17,12,"2021-03-19 17:09:42"
103,9,31,"2021-03-19 17:09:40"
23,14,16,"2021-03-19 17:09:39"
68,22,18,"2021-03-19 17:09:37"
7,16,13,"2021-03-19 17:09:35"
5,21,19,"2021-03-19 17:09:33"
28,15,15,"2021-03-19 17:09:29"
79,9,18,"2021-03-19 17:09:28"
43,8,22,"2021-03-19 17:09:19"
9,10,14,"2021-03-19 17:09:17"
72,14,17,"2021-03-19 17:09:16"
102,11,29,"2021-03-19 17:08:57"
105,12,24,"2021-03-19 17:08:46"
106,19,21,"2021-03-19 17:08:41"
98,7,33,"2021-03-19 17:08:29"
44,21,9,"2021-03-19 17:08:26"
83,15,25,"2021-03-19 17:08:24"
56,13,27,"2021-03-19 17:08:23"
21,6,24,"2021-03-19 17:08:13"
64,10,30,"2021-03-19 17:08:13"
55,8,28,"2021-03-19 17:08:10"
71,16,24,"2021-03-19 17:08:00"
26,15,5,"2021-03-19 17:07:57"
30,8,12,"2021-03-19 17:07:52"
42,12,18,"2021-03-19 17:07:35"
94,2,38,"2021-03-19 17:07:32"
41,12,8,"2021-03-19 17:07:30"
4,7,13,"2021-03-19 17:07:27"
40,14,7,"2021-03-19 17:07:05"
114,7,33,"2021-03-19 17:07:04"
83,16,24,"2021-03-19 17:07:00"
10,11,5,"2021-03-19 17:06:51"
104,8,32,"2021-03-19 17:06:34"
73,5,25,"2021-03-19 17:06:34"
69,12,28,"2021-03-19 17:06:33"
65,7,33,"2021-03-19 17:06:31"
112,11,19,"2021-03-19 17:06:30"
55,7,29,"2021-03-19 17:06:30"
88,11,19,"2021-03-19 17:06:28"
52,15,17,"2021-03-19 17:06:27"
115,17,13,"2021-03-19 17:06:27"
44,19,11,"2021-03-19 17:06:27"
3,0,20,"2021-03-19 17:06:25"
97,14,26,"2021-03-19 17:06:19"
95,12,28,"2021-03-19 17:06:19"
27,13,7,"2021-03-19 17:06:18"
91,22,8,"2021-03-19 17:06:17"
33,16,7,"2021-03-19 17:06:12"
90,10,30,"2021-03-19 17:06:11"
116,13,17,"2021-03-19 17:06:08"
63,14,21,"2021-03-19 17:06:08"
49,4,36,"2021-03-19 17:06:00"
87,12,26,"2021-03-19 17:05:57"
82,6,16,"2021-03-19 17:05:56"
25,11,19,"2021-03-19 17:05:55"
15,13,3,"2021-03-19 17:05:51"
72,15,16,"2021-03-19 17:05:48"
71,15,25,"2021-03-19 17:05:40"
9,11,13,"2021-03-19 17:05:31"
51,5,35,"2021-03-19 17:05:31"
16,7,13,"2021-03-19 17:05:28"
101,12,18,"2021-03-19 17:05:17"
77,13,16,"2021-03-19 17:05:14"
100,25,0,"2021-03-19 17:05:12"
22,4,16,"2021-03-19 17:05:01"
11,9,21,"2021-03-19 17:04:56"
13,5,25,"2021-03-19 17:04:44"
58,13,27,"2021-03-19 17:04:32"
23,14,16,"2021-03-19 17:04:11"
68,21,19,"2021-03-19 17:04:10"
66,24,16,"2021-03-19 17:04:10"
50,7,33,"2021-03-19 17:04:09"
67,4,36,"2021-03-19 17:03:57"
36,8,32,"2021-03-19 17:03:49"
109,4,25,"2021-03-19 17:03:45"
102,12,28,"2021-03-19 17:03:41"
93,12,28,"2021-03-19 17:03:34"
53,16,24,"2021-03-19 17:03:26"
12,1,19,"2021-03-19 17:03:25"
45,4,26,"2021-03-19 17:03:20"
29,18,11,"2021-03-19 17:03:16"
19,5,25,"2021-03-19 17:03:15"
96,9,21,"2021-03-19 17:03:12"
117,0,40,"2021-03-19 17:03:09"
57,2,21,"2021-03-19 17:03:07"
6,12,8,"2021-03-19 17:03:07"
26,16,4,"2021-03-19 17:03:04"
47,6,34,"2021-03-19 17:03:02"
26,15,5,"2021-03-19 17:02:38"
57,3,20,"2021-03-19 17:02:37"
92,22,18,"2021-03-19 17:02:36"
33,14,9,"2021-03-19 17:02:30"
110,13,27,"2021-03-19 17:02:30"
91,21,9,"2021-03-19 17:02:18"
84,13,17,"2021-03-19 17:02:13"
8,3,27,"2021-03-19 17:02:09"
88,10,20,"2021-03-19 17:02:05"
85,7,28,"2021-03-19 17:01:51"
19,6,24,"2021-03-19 17:01:50"
