number,available_bikes,available_bikes_stands,intervals,description,temp,temp_min,temp_max,humidity,Day,Bikes_available
94,11,29,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,11
103,7,33,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,7
98,9,31,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,9
85,21,14,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,21
117,0,40,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,0
28,10,20,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,10
31,5,14,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,5
59,11,9,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,11
75,14,26,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,14
108,13,27,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,13
15,6,10,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,6
7,11,18,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,11
106,8,32,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,8
84,19,11,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,19
34,16,14,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,16
101,10,19,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,10
107,9,31,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,9
38,15,25,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,15
58,11,29,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,11
65,16,24,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,16
84,18,12,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,18
61,16,8,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,16
31,9,10,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,9
96,4,26,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,4
76,12,26,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,12
105,8,28,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,8
27,8,12,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,8
95,15,25,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,15
38,14,26,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,14
88,12,17,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,12
23,12,18,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,12
43,7,23,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,7
63,14,21,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,14
27,9,11,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,9
2,8,12,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,8
92,13,27,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,13
39,6,14,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,6
108,14,26,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,14
79,21,5,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,21
47,7,33,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,7
91,4,26,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,4
97,10,30,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,10
111,13,27,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,13
10,10,6,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,10
84,20,10,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,20
50,18,22,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,18
109,17,12,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,17
83,16,24,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,16
3,10,10,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,10
21,17,13,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,17
13,17,13,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,17
22,3,17,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,3
49,13,27,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,13
73,16,14,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,16
31,4,15,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,4
36,10,30,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,10
65,15,25,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,15
93,11,29,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,11
63,13,22,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,13
40,13,8,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,13
24,0,20,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,0
78,17,22,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,17
9,10,14,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,10
34,15,15,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,15
40,12,9,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,12
51,10,30,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,10
5,9,31,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,9
66,4,36,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,4
44,18,12,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,18
113,14,26,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,14
68,20,20,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,20
85,22,13,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,22
45,4,26,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,4
71,5,34,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,5
62,3,37,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,3
100,11,14,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,11
26,9,11,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,9
24,1,19,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,1
25,9,21,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,9
41,5,15,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,5
112,12,18,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,12
67,13,27,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,13
64,8,32,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,8
86,13,24,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,13
29,7,22,2021-03-22 12:45:00,broken clouds,9,8,9,76,Monday,7
24,2,18,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,2
10,9,7,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,9
72,10,21,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,10
100,12,13,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,12
53,7,33,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,7
9,6,18,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,6
38,17,23,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,17
22,4,16,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,4
87,10,28,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,10
45,4,26,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,4
56,0,40,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,0
66,3,37,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,3
78,15,24,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,15
115,10,19,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,10
63,13,22,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,13
62,3,37,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,3
33,16,7,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,16
69,13,26,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,13
64,7,33,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,7
112,11,19,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,11
73,15,15,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,15
102,7,33,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,7
109,18,11,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,18
79,12,14,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,12
58,11,29,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,11
65,16,24,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,16
61,16,8,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,16
95,13,27,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,13
67,15,25,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,15
76,12,26,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,12
85,21,14,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,21
47,4,36,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,4
96,4,26,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,4
98,9,31,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,9
94,11,29,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,11
111,11,29,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,11
110,17,23,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,17
26,9,11,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,9
86,14,23,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,14
5,11,29,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,11
42,12,18,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,12
16,9,11,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,9
23,11,19,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,11
41,3,17,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,3
92,13,27,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,13
19,11,19,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,11
71,4,35,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,4
28,8,22,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,8
55,12,24,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,12
2,7,13,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,7
90,14,26,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,14
7,12,17,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,12
8,9,21,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,9
4,13,7,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,13
39,7,13,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,7
11,12,18,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,12
6,4,16,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,4
44,17,13,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,17
30,0,20,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,0
74,10,19,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,10
66,2,38,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,2
111,10,30,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,10
18,13,17,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,13
37,2,28,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,2
101,11,18,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,11
86,13,24,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,13
52,10,22,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,10
61,17,7,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,17
36,11,29,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,11
12,5,15,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,5
113,14,26,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,14
31,8,11,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,8
51,10,30,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,10
91,4,26,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,4
83,16,24,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,16
3,10,10,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,10
13,17,13,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,17
48,2,38,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,2
18,14,16,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,14
49,13,27,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,13
116,7,23,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,7
99,8,22,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,8
21,13,17,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,13
93,11,29,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,11
108,12,28,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,12
95,12,28,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,12
69,14,25,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,14
27,8,12,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,8
59,12,8,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,12
77,8,21,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,8
29,6,23,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,6
41,5,15,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,5
106,8,32,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,8
5,9,31,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,9
18,16,14,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,16
28,9,21,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,9
24,0,20,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,0
47,5,35,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,5
64,6,34,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,6
105,8,28,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,8
50,19,21,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,19
34,16,14,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,16
67,13,27,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,13
64,8,32,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,8
29,7,22,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,7
42,14,16,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,14
66,4,36,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,4
22,3,17,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,3
69,15,24,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,15
104,18,22,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,18
112,13,17,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,13
43,8,22,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,8
80,19,21,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,19
54,11,22,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,11
21,12,18,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,12
99,7,23,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,7
59,13,7,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,13
103,7,33,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,7
95,14,26,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,14
89,6,34,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,6
117,0,40,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,0
75,14,26,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,14
40,14,7,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,14
77,9,20,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,9
15,6,10,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,6
7,11,18,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,11
25,10,20,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,10
41,4,16,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,4
68,17,23,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,17
9,5,19,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,5
107,10,30,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,10
114,10,30,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,10
115,11,18,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,11
38,16,24,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,16
63,14,21,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,14
57,0,23,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,0
82,10,12,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,10
30,4,16,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,4
84,17,13,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,17
97,11,29,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,11
17,8,12,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,8
69,16,23,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,16
32,10,20,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,10
88,12,17,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,12
52,9,23,2021-03-22 13:00:00,broken clouds,9,8,9,76,Monday,9
6,4,16,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,4
71,4,35,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,4
28,8,22,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,8
55,12,24,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,12
2,7,13,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,7
90,14,26,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,14
7,12,17,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,12
11,12,18,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,12
69,15,24,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,15
66,2,38,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,2
29,9,20,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,9
30,0,20,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,0
68,16,24,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,16
111,10,30,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,10
110,17,23,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,17
33,7,16,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,7
18,13,17,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,13
92,13,27,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,13
57,6,17,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,6
52,10,22,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,10
31,7,12,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,7
61,16,8,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,16
82,10,12,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,10
99,8,22,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,8
93,11,29,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,11
78,18,21,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,18
5,10,30,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,10
108,12,28,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,12
37,3,27,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,3
95,12,28,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,12
27,8,12,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,8
19,13,17,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,13
8,10,20,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,10
43,9,21,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,9
86,12,25,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,12
4,12,8,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,12
40,13,8,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,13
21,13,17,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,13
59,12,8,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,12
36,11,29,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,11
74,10,19,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,10
47,5,35,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,5
10,9,7,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,9
85,20,15,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,20
84,17,13,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,17
76,12,26,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,12
98,9,31,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,9
94,11,29,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,11
66,3,37,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,3
111,11,29,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,11
92,15,25,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,15
90,15,25,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,15
16,10,10,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,10
7,13,16,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,13
83,15,25,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,15
44,18,12,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,18
100,15,10,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,15
33,6,17,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,6
24,3,17,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,3
73,15,15,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,15
64,7,33,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,7
101,12,17,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,12
116,7,23,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,7
88,13,16,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,13
67,15,25,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,15
65,15,25,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,15
22,3,17,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,3
105,5,31,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,5
107,10,30,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,10
97,11,29,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,11
114,10,30,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,10
104,18,22,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,18
54,11,22,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,11
80,19,21,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,19
91,5,25,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,5
103,7,33,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,7
89,6,34,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,6
117,0,40,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,0
86,11,26,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,11
75,14,26,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,14
15,6,10,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,6
109,19,10,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,19
25,10,20,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,10
34,16,14,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,16
102,7,33,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,7
39,7,13,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,7
106,7,33,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,7
49,13,27,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,13
77,8,21,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,8
48,2,38,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,2
33,18,5,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,18
56,5,35,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,5
40,14,7,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,14
58,10,30,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,10
38,16,24,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,16
10,8,8,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,8
110,18,22,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,18
31,8,11,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,8
115,12,18,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,12
43,8,22,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,8
57,0,23,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,0
78,16,23,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,16
115,12,17,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,12
100,14,11,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,14
88,12,17,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,12
32,10,20,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,10
38,17,23,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,17
105,7,29,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,7
17,8,12,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,8
50,12,28,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,12
68,17,23,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,17
85,21,14,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,21
47,4,36,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,4
96,5,25,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,5
45,4,26,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,4
63,13,22,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,13
62,3,37,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,3
79,12,14,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,12
41,3,17,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,3
23,12,18,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,12
12,5,15,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,5
113,14,26,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,14
42,12,18,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,12
51,10,30,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,10
32,11,19,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,11
91,4,26,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,4
83,16,24,2021-03-22 13:15:00,broken clouds,9,8,9,76,Monday,16
