number,available_bikes,available_bikes_stands,intervals,description,temp,temp_min,temp_max,humidity,Day,Stands_available
106,17,23,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,23
82,7,15,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,15
13,10,20,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,20
94,2,38,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,38
59,6,14,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,14
86,5,33,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,33
51,3,37,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,37
57,3,20,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,20
42,16,14,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,14
54,0,33,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,33
93,11,29,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,29
25,17,13,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,13
21,3,27,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,27
117,6,34,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,34
64,2,38,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,38
73,21,9,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,9
92,26,14,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,14
110,4,36,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,36
15,13,3,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,3
66,7,33,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,33
18,10,20,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,20
43,22,8,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,8
83,21,19,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,19
24,10,10,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,10
89,8,32,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,32
85,28,7,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,7
88,24,6,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,6
101,12,18,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,18
40,2,19,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,19
62,2,38,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,38
6,1,19,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,19
87,9,29,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,29
68,32,8,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,8
95,31,9,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,9
69,29,11,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,11
90,16,24,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,24
7,2,27,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,27
63,10,25,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,25
36,8,32,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,32
77,4,25,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,25
75,34,6,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,6
72,6,25,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,25
97,26,14,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,14
76,16,22,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,22
84,21,9,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,9
105,7,29,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,29
31,10,9,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,9
91,15,15,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,15
11,11,19,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,19
16,8,12,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,12
26,12,8,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,8
48,2,38,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,38
23,4,26,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,26
50,13,27,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,27
4,14,6,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,6
114,11,29,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,29
34,17,13,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,13
116,15,15,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,15
29,22,7,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,7
52,3,29,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,29
4,13,7,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,7
9,7,17,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,17
56,18,22,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,22
39,4,16,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,16
116,16,14,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,14
33,22,1,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,1
107,7,33,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,33
5,21,19,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,19
8,13,17,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,17
2,0,20,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,20
56,17,23,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,23
49,25,15,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,15
61,8,17,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,17
112,10,20,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,20
27,0,20,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,20
10,10,6,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,6
44,14,16,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,16
33,23,0,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,0
28,3,27,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,27
100,25,0,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,0
115,24,6,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,6
17,4,16,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,16
12,7,13,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,13
19,12,18,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,18
78,27,13,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,13
38,16,24,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,24
53,5,35,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,35
108,15,25,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,25
3,18,2,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,2
32,4,26,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,26
102,2,38,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,38
50,12,28,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,28
109,15,14,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,14
58,16,24,2021-03-21 09:00:00,broken clouds,8,7,9,81,Sunday,24
89,8,32,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,32
42,16,14,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,14
101,12,18,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,18
62,2,38,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,38
6,1,19,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,19
87,9,29,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,29
109,14,15,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,15
29,24,5,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,5
68,15,25,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,25
39,5,15,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,15
58,16,24,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,24
3,18,2,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,2
67,12,28,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,28
32,4,26,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,26
102,2,38,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,38
24,10,10,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,10
95,31,9,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,9
83,21,19,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,19
31,10,9,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,9
18,10,20,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,20
38,16,24,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,24
91,15,15,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,15
11,11,19,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,19
16,8,12,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,12
26,12,8,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,8
48,2,38,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,38
88,24,6,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,6
23,4,26,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,26
4,14,6,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,6
114,11,29,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,29
36,8,32,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,32
34,17,13,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,13
92,26,14,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,14
90,16,24,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,24
63,10,25,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,25
50,12,28,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,28
66,7,33,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,33
43,22,8,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,8
53,5,35,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,35
5,20,20,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,20
12,7,13,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,13
17,4,16,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,16
59,5,15,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,15
52,3,29,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,29
116,15,15,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,15
55,11,25,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,25
100,25,0,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,0
98,0,40,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,40
115,24,6,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,6
106,17,23,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,23
69,29,11,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,11
13,10,20,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,20
94,2,38,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,38
51,3,37,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,37
111,18,22,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,22
86,6,32,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,32
105,7,29,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,29
82,7,15,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,15
95,30,10,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,10
28,3,27,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,27
33,23,0,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,0
15,12,4,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,4
107,7,33,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,33
5,21,19,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,19
2,0,20,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,20
40,3,18,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,18
56,17,23,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,23
78,27,13,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,13
108,14,26,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,26
61,8,17,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,17
8,12,18,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,18
112,10,20,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,20
27,0,20,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,20
49,24,16,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,16
29,23,6,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,6
10,10,6,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,6
44,14,16,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,16
39,4,16,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,16
19,12,18,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,18
84,21,9,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,9
108,15,25,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,25
57,2,21,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,21
42,17,13,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,13
49,25,15,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,15
76,16,22,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,22
109,15,14,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,14
8,13,17,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,17
86,5,33,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,33
99,1,29,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,29
113,10,30,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,30
71,14,26,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,26
85,27,8,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,8
79,14,13,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,13
69,30,10,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,10
41,11,9,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,9
73,21,9,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,9
77,4,25,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,25
57,3,20,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,20
75,34,6,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,6
68,21,19,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,19
72,6,25,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,25
97,26,14,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,14
110,4,36,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,36
30,0,20,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,20
45,10,20,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,20
21,3,27,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,27
104,14,26,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,26
54,0,33,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,33
93,11,29,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,29
25,17,13,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,13
117,6,34,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,34
47,1,39,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,39
7,0,29,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,29
64,2,38,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,38
65,12,28,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,28
74,15,15,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,15
22,1,19,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,19
80,18,22,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,22
37,1,29,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,29
9,8,16,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,16
103,1,39,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,39
96,14,16,2021-03-21 09:15:00,broken clouds,8,8,9,81,Sunday,16
97,25,15,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,15
21,3,27,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,27
47,1,39,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,39
113,10,30,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,30
93,11,29,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,29
54,0,33,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,33
117,6,34,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,34
75,35,5,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,5
25,17,13,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,13
7,0,29,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,29
41,11,9,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,9
80,18,22,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,22
22,1,19,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,19
9,8,16,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,16
37,1,29,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,29
103,1,39,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,39
104,14,26,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,26
99,1,29,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,29
5,20,20,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,20
65,12,28,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,28
114,10,30,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,30
95,30,10,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,10
67,14,26,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,26
71,14,26,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,26
39,4,16,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,16
33,23,0,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,0
28,3,27,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,27
115,24,6,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,6
17,4,16,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,16
31,11,8,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,8
52,3,29,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,29
107,6,34,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,34
116,15,15,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,15
55,11,25,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,25
98,0,40,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,40
106,17,23,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,23
82,7,15,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,15
100,25,0,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,0
13,10,20,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,20
94,2,38,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,38
51,3,37,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,37
111,18,22,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,22
86,6,32,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,32
30,8,12,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,12
101,12,18,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,18
38,17,23,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,23
63,10,25,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,25
92,26,14,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,14
90,16,24,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,24
87,10,28,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,28
34,18,12,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,12
50,12,28,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,28
66,7,33,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,33
43,22,8,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,8
83,21,19,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,19
24,10,10,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,10
89,8,32,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,32
88,24,6,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,6
96,13,17,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,17
31,12,7,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,7
12,6,14,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,14
6,1,19,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,19
4,12,8,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,8
109,14,15,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,15
44,14,16,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,16
18,11,19,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,19
85,27,8,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,8
36,8,32,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,32
23,4,26,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,26
45,10,20,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,20
74,13,17,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,17
69,29,11,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,11
110,4,36,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,36
77,4,25,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,25
72,6,25,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,25
57,2,21,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,21
76,16,22,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,22
84,21,9,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,9
73,20,10,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,10
105,7,29,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,29
59,6,14,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,14
91,15,15,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,15
69,28,12,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,12
56,18,22,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,22
62,1,39,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,39
16,8,12,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,12
26,12,8,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,8
48,2,38,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,38
11,12,18,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,18
10,10,6,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,6
79,14,13,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,13
64,3,37,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,37
73,21,9,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,9
75,34,6,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,6
31,10,9,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,9
29,23,6,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,6
74,15,15,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,15
64,2,38,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,38
30,0,20,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,20
96,14,16,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,16
67,13,27,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,27
112,9,21,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,21
58,16,24,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,24
3,18,2,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,2
32,4,26,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,26
102,2,38,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,38
53,5,35,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,35
74,14,16,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,16
19,12,18,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,18
15,12,4,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,4
2,0,20,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,20
40,3,18,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,18
56,17,23,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,23
78,27,13,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,13
108,14,26,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,26
61,8,17,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,17
8,12,18,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,18
27,0,20,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,20
49,24,16,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,16
68,15,25,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,25
88,25,5,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,5
114,11,29,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,29
42,16,14,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,14
4,14,6,2021-03-21 09:30:00,broken clouds,8,8,9,81,Sunday,6
97,24,16,2021-03-21 09:45:00,broken clouds,8,8,9,76,Sunday,16
83,21,19,2021-03-21 09:45:00,broken clouds,8,8,9,76,Sunday,19
24,10,10,2021-03-21 09:45:00,broken clouds,8,8,9,76,Sunday,10
89,8,32,2021-03-21 09:45:00,broken clouds,8,8,9,76,Sunday,32
96,13,17,2021-03-21 09:45:00,broken clouds,8,8,9,76,Sunday,17
12,6,14,2021-03-21 09:45:00,broken clouds,8,8,9,76,Sunday,14
50,12,28,2021-03-21 09:45:00,broken clouds,8,8,9,76,Sunday,28
6,1,19,2021-03-21 09:45:00,broken clouds,8,8,9,76,Sunday,19
